system,classifier config id,classifier config label,start time,end time,system operative,reason for non operative,Alnus,Alnus normalized count,Betula,Betula normalized count,Carpinus,Carpinus normalized count,Corylus,Corylus normalized count,Cupressus,Cupressus normalized count,Fagus,Fagus normalized count,Fraxinus,Fraxinus normalized count,Pinaceae,Pinaceae normalized count,Platanus,Platanus normalized count,Poaceae,Poaceae normalized count,Populus,Populus normalized count,Quercus,Quercus normalized count,Water,Water normalized count,Taxus,Taxus normalized count,Ulmus,Ulmus normalized count,---,--- normalized count
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 01:30:00 UTC,20.07.25 02:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,3.3333333333333335,8,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,2.5,6,4.583333333333334,11,1.6666666666666667,4,0,0,1918.4848791666666,4604.36371
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 02:30:00 UTC,20.07.25 03:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.01864166666667,384.04474,0,0,0,0,17738.745195833333,42572.98847
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 03:30:00 UTC,20.07.25 04:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.40467083333334,668.17121,0,0,0,0,14765.063233333334,35436.15176
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 04:30:00 UTC,20.07.25 05:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.30311250000001,298.32747,0,0,0,0,9915.114275,23796.27426
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 05:30:00 UTC,20.07.25 06:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.02482916666668,391.25959,0,0,0,0,16580.512404166668,39793.22977
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 06:30:00 UTC,20.07.25 07:30:00 UTC,Yes,,0,0,0.8333333333333334,2,0,0,0,0,1.6666666666666667,4,0,0,0,0,0.4166666666666667,1,0,0,0,0,0.8824583333333332,2.1178999999999997,0.8333333333333334,2,81.93643333333333,196.64744,0,0,0,0,11833.065016666667,28399.35604
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 07:30:00 UTC,20.07.25 08:30:00 UTC,Yes,,0,0,0.8333333333333334,2,0,0,0,0,0.4166666666666667,1,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0.8333333333333334,2,32.03657916666667,76.88779,0,0,0,0,3440.3489666666665,8256.83752
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 08:30:00 UTC,20.07.25 09:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,0.8333333333333334,2,0,0,0,0,0,0,0,0,0.4166666666666667,1,2.0833333333333335,5,1.6666666666666667,4,28.349541666666667,68.0389,0.8333333333333334,2,0,0,4281.566654166667,10275.759970000001
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 09:30:00 UTC,20.07.25 10:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0.8333333333333334,2,0,0,0,0,0.8333333333333334,2,1.6666666666666667,4,3.3333333333333335,8,115.53350416666667,277.28041,0,0,0,0,3843.0295583333336,9223.27094
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 10:30:00 UTC,20.07.25 11:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0.4166666666666667,1,0,0,0,0,0,0,0,0,0.4166666666666667,1,0.4166666666666667,1,0,0,97.91666666666667,235,0,0,0,0,1548.3333333333335,3716
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 11:30:00 UTC,20.07.25 12:30:00 UTC,Yes,,0,0,0.8333333333333334,2,0,0,0,0,0.8333333333333334,2,0,0,0,0,0,0,0,0,1.25,3,0,0,2.5,6,51.81404583333334,124.35371,0.4166666666666667,1,0,0,2556.3989291666667,6135.35743
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 12:30:00 UTC,20.07.25 13:30:00 UTC,Yes,,0,0,0.4166666666666667,1,0,0,0,0,1.25,3,0,0,0,0,0,0,0,0,1.6666666666666667,4,0,0,0.8333333333333334,2,23.829458333333335,57.1907,0.4166666666666667,1,0,0,1979.1167958333335,4749.8803100000005
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 13:30:00 UTC,20.07.25 14:30:00 UTC,Yes,,0,0,1.25,3,0,0,0,0,1.25,3,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0.4166666666666667,1,81.15857500000001,194.78058000000001,0,0,0,0,9854.444929166666,23650.66783
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 14:30:00 UTC,20.07.25 15:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.91400833333334,227.79362,0,0,0,0,16837.394445833335,40409.74667
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 15:30:00 UTC,20.07.25 16:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.24818333333334,480.59564,0,0,0,0,14030.132504166668,33672.31801
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 16:30:00 UTC,20.07.25 17:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,2,0,0,0,0,19.583333333333336,47
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 17:30:00 UTC,20.07.25 18:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 18:30:00 UTC,20.07.25 19:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 19:30:00 UTC,20.07.25 20:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 20:30:00 UTC,20.07.25 21:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 21:30:00 UTC,20.07.25 22:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 22:30:00 UTC,20.07.25 23:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,20.07.25 23:30:00 UTC,21.07.25 00:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,21.07.25 00:30:00 UTC,21.07.25 01:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.13122083333333,98.71493,0,0,0,0,435.20605416666666,1044.49453
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,21.07.25 01:30:00 UTC,21.07.25 02:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42496666666666666,1.01992,0,0,0,0,0,0,0,0,1347.7281541666669,3234.54757,0,0,0,0,7046.516816666667,16911.64036
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,21.07.25 02:30:00 UTC,21.07.25 03:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,21.07.25 03:30:00 UTC,21.07.25 04:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,21.07.25 04:30:00 UTC,21.07.25 05:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poleno-33,babd171c-3dd6-4d11-9a78-8f63cff25c73,2025Q2_Gamma,21.07.25 05:30:00 UTC,21.07.25 06:30:00 UTC,Yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
